,State,Hotel,Year,Rating,Traveldate,Reviews,Username,Sentiment,Sentiment_score
2360,Johor,Hard Rock Hotel,2023,4,1/9/2023,"pillow good! flaws, first balcony light spoil , also washing toilet, sink, guests underwear ????? quite discuss that. Malaysian donÃÂt complain much, itÃÂs small matter throw underwear overall room good. Temperature great view one best would love come Food cafe side itÃÂs boring.. food recommend going food really like side road shop expensive.. room cost almost 1k day hopefully fine tune flaws great experience guests.",Raziqin A,Positive,0.272395833
2361,Selangor,Hilton Garden Inn Hotel,2023,5,9/11/2023,"Fortunate meet one Finest Hilton General Managers, Mr. Kumar Muniandy Outstanding Team. Hilton Garden Inn Puchong tucked away suburb Kuala Lumpur, go location, offer hotel, importantly team. Hotel Team always make Good Hotel Great Hotel! Hilton Garden Inn, get all. Finest General Manager Hilton Property Great Positive Team. Many may disagree always write Team Members Name, me, Tripadvisor Platform able recognize Members, furthermore, Names Published, recognized, whenever others visit property, equally able look Members Great Pleasant Stay. list names property vast, feel deserve recognition! FRONT OFFICE:- Mr. Vijay, Rosli, Kelly, Vemlan, Justine, Ryan, Hui En, Ain, Joshua, Mina. RESTAURANT:- Barnabas, Denesh, Khania, Aleeya, Diviya, Amira, Iman, Anisya OUTSTANDING CHEFS:- Fadil, Sharmila, Jaben, Viswa, Syahmi, Muin, Selvi, Sinyon, Sufian. Chefs go way ensure dietary requirements met nothing ever much them. EVERY SINGLE HOUSEKEEPING TEAM MEMBERS SECURY TEAM. Thank looking hope many visit Superb Hotel able Enjoy Welcome Hospitality!",shash,Positive,0.486485978
2362,Selangor,Hilton Garden Inn Hotel,2023,5,6/11/2023,"pleasant 4-day stay. Everything expected politeness staff breakfast menu. location Hotel shopping centres nearby. However, able walk around interesting neighbourhood.",261eugene,Positive,0.408333333
2363,Selangor,Hilton Garden Inn Hotel,2023,5,25/10/2023,quiet surrounding clean hotel members courteous helpful. trip 1 day solo trip hence good sleep despite air-con cold - rectified minutes housekeeping.,aspiresouls6321,Positive,0.213333333
2364,Selangor,Hilton Garden Inn Hotel,2023,2,17/10/2023,"stayed around 3 weeks including previous stay. establishment standard poorly limited. Hilton really need revise 'Garden Inn' outlet. stay need wash bathroom check in. Housekeeping available like said earlier, poorly limited. Clean hygiene priority here. Facilities basic, restaurant okay, staff 50/50. best describe 'Enter risk'. hereby attached pics (not all) future travellers consideration.",simple_guest14,Positive,0.179761905
2365,Selangor,Hilton Garden Inn Hotel,2023,1,26/9/2023,"Forced go restaurant collect tonic water late check (9 pm) even assured front office restaurant would deliver simple food orders room service shut 9 pm. told restaurant busy - went find 1 table 3 nearly leaving restaurant practically empty. Manager evasive asked told restaurant busy. dreadful shower system user friendly - maintenance person acknowledged 90% maintenance calls shower lukewarm water unless know manoeuvre complaints hotel management shower promptly addressed. Breakfast terrible. good thing say certain duty managers genuinely apologetic tried help, suspect hands would tied raised issues senior management adequate support resolving these. poor reflection Hilton brand even located Puching.",Patricia S,Negative,-0.051825397
2366,Selangor,Hilton Garden Inn Hotel,2023,4,2/9/2023,truly good stay. fact looked forward getting back rooms. front desk courteous helpful. rooms clean beds really comfortable. shower pressure good. Parking ample safe guards patrolling time. surrounding area perhaps quiet one really need car stay hotel. Food far. hope hotel operators continue maintain service levels quality Hilton. Overall good stay hotel. rates reasonable. View great.,Shazyean,Positive,0.376190476
2367,Selangor,Hilton Garden Inn Hotel,2023,5,2/9/2023,"family went Puchong, Kuala Lumpur Malaysia visit relative. planned get place stay near relative's house. Puchong considered outskirts KL Sentral CBD is, hence initially surprised find Hilton Garden Inn Puchong 10-minute drive away. hotel part mixed-use development (former Square Mall) longer operating due economic downturn following Covid-19 pandemic. Nevertheless, facade hotel building clean welcoming. concierge located Level 6, smiley staff behind check-in counters. staff speak fluent English communication problem hotel. rooms clean tidy, basic amenities ready guests. 2 young children travelling me, hence space important me. One key feature hotel confirmed connecting rooms. indicate filters booking website require connecting rooms, show list rooms have. stay, open connecting doors rooms access 2 rooms attend children without exit room main door all. However, one downside hotel accessibility convenience stores minimarts. nearest convenience store 7-minute walk hotel drive. However, get necessities and/or food delivered via Grab, collect Concierge delivered. Overall, good hotel, would definitely come back go visit relatives again.",charlottetoh,Positive,0.127
2368,Selangor,Hilton Garden Inn Hotel,2023,5,26/8/2023,"long stay hotel, 10 days doubt would like recommend travelling area. hotel located 5 min station. Breakfast dinner good enough! Housekeeping service exceeded expectations - everyday room clean fresh, thank Mr Abdus! especially appreciate hospitality General Manager Mr Maniandy. Andrey Uliana",?????? ?,Positive,0.155208333
2369,Selangor,Hilton Garden Inn Hotel,2023,2,16/8/2023,"lovely hotel stay in. check experience quick able enter room cause room ready. Check time 3pm. would like take shower rush attend wedding, hence receptionist offer shower bathroom swimming pool. Lucky beach towel washroom. male washroom provided bathroom amenities like shower gel female washroom nothing provided door washroom broken. shower room door cam close cannot lock. shower room hook hang clothes too. enter hotel room everything excellent till hotel greedy providing bathroom amenities water. Guest paying much hotel room per night greedy providing amenities room. Hilton Property available almost every country world. big company many properties world, hotel provide full hotel room amenities guest. know hotel good quality shower gel, shampoo hair conditioner dental kit body lotion nothing else. Others need requested certain items chargeable basis too. Even hotel mineral water chargeable. love room AC bed soft makes sleeping difficulties. believe room turnover costing doesnt even reach rm10 24hours customer paying USD50 normal srandard room. Thanks Alam providing excellent hospitality services eventhough communication difficulties. hotel breakfast excellent service server chef bravo too. breakfast food variety tremendous. Variety taste great too. #hiltonhonors",Praise Chee,Positive,0.371428571
2370,Selangor,Hilton Garden Inn Hotel,2023,5,7/8/2023,"Wow hub came Aug 4 checked Aug 7, first international trip Anniversary ? enjoyed lot, Special Mention Operational Manager Mr. Vijayan, chef, justine.. love u? Thanks best hospitality",AswinV,Positive,0.363392857
2371,Selangor,Hilton Garden Inn Hotel,2023,5,7/7/2023,"second stay 2 weeks felt compelled share hidden gem. Whats good? rooms nicely appointed, beds comfortable, sure nice sleep, a-c works properly ( need KL, holy cow, get hot ). walk shower bath want tops off. food! would back agin food. Authentic Malaysian cuisine cooked real Malaysian chefs open kitchen, mix Western style food wish. food fresh tasty best experienced Asia. hidden gem KL suburbs. breakfast, buffet style eggs choice. One best breakfast varieties seen SE Asia. Amazing. Chefs willing cook feast you. staff... warm, friendly, professional. Housekeeping happy place. great job. team cannot enough without sycophantic. really nice nice staff willing go extra mile need it. clearly well managed professionally run hotel. surely can't perfect? location bit town, right nearby KLIA station easy access downtown airport going way. us prefer hustle bustle noice crowds downtown areas, absolute perfect solution. course rates much lower. Grab Taxis readily available well costs $ US12-14 Airport. Another reviewer summed place calling ""Simply cool"". great summary. Well done all, management, staff, housekeeping. great job Lifetime Diamond, pleasure guest. hotel choice trips KL.",WW,Positive,0.388406385
2372,Selangor,Hilton Garden Inn Hotel,2023,5,12/6/2023,"spent month Malaysia. spent half time hotel. stayed Hilton hotels something compare. hotel every day different room. really liked feel hotel. difficult explain line, many hotels staff like robots. staff behaved professionally time remained people. felt like visiting friends. hotel rooms good condition. rooms spacious panoramic windows. hotel located hill largest building. nothing blocks view. Breakfast hotel amazing Nearby bus train station getting Kulalumpur easy, takes 60-90min. hotel fitness swimming pool. Lots little shops around, buy whatever need right now. explore area much, mostly hotel. Always got early check usual Hilton brand. place work outside room use printer. big, one except used it. hotel great place relax hustle bustle. hotel suitable freelancers, speed usual Internet 9mb, check premium rate. seems ratio price quality hotel least best hotel Hilton series. breakfast, covered needs much enjoyed every day. summary: Vegetable salads grated parmesan olive oil, fruit plates, various Asian soups, scrambled eggs sausages, various options cereals muesli, nuts dried fruits, yogurts, fresh pastries jams daily dishes, also dishes change every day. light sleep, better take view lake, mosque opposite side.",Evgenii C,Positive,0.176208514
2373,Selangor,Hilton Garden Inn Hotel,2023,5,20/5/2023,"short stay last week. Got room top floor (level 25). Thanks room upgrade. Corner room facing lake. Large LED tv, king size bed, working desk, ensuite bath separate tub. Super friendly FO, F&B housekeeping. still offer two glass coffee eve hilton honors elite members. Breakfast good. Decent spread. food tasted good. Love latte. Managed try lunch buffet. Currently offer lunch buffet group bookings. Cool spread variety. food tasted good. GM (Mr Kumar) cool guy. team: Mr Rosli, Justine, Hazeeq, Abduh, Chef Fadil. Thanks over.",Shafiq Ghazie,Positive,0.330580357
2374,Selangor,Hilton Garden Inn Hotel,2023,5,15/5/2023,"stayed 2 nights weekend trip Hilton disappoint family me. slept like baby nights. wanted treat spouse birthday, came 6th floor dine ÃÂ la carte Garden Grille restaurant, treated well staffs chef. greeted GM Kumar offered spouse cute birthday cake, ice creams kids Assam Laksa impromptu heard birthday occasion. staff attentive helpful.",aragornraj,Positive,0.45
2375,Selangor,Hilton Garden Inn Hotel,2023,5,22/4/2023,"first time Kuala Lumpur. one 'clock morning arrived hotel. hotel receptionist gave us good service. Thanks guy. hours' rest, enjoyed great breakfast 6th floor restaurant. Really,it great.",17455449,Positive,0.541666667
2376,Selangor,Hilton Garden Inn Hotel,2023,5,14/4/2023,"Pleasant hotel, good breakfast, comfortable rooms. lovely stay along young family. booked 2 connecting lake view rooms, slightly expensive city view, however thought city view better. Would definatly stay I'm area, however it'll city view room next time.",Dr_FaisalAS,Positive,0.304166667
2377,Selangor,Hilton Garden Inn Hotel,2023,5,27/3/2023,"hotel clean, room comfortable staff friendly. manage breakfast overslept breakfast timing. definitely come travel KL near area again.",jasmineths,Positive,0.248333333
2378,Selangor,Hilton Garden Inn Hotel,2023,4,10/3/2023,"hotel great,.sad shopping mall building closed. nothing much around hotel, walking 500 m. station ride 4-5 stops IOI mall. Ms.AILEEN(not sure spell name) restaurant lovely friendly. best job made dinner comfy. Mr.ABDUS, housekeeper, excellent job personality. always attentive smiling request. . think days relaxing hotel good choice visit KL month..",MollyMonchaya,Positive,0.508333333
